Date,Close ,Volume
09/20/2024,435.27,"55,167,100"
09/19/2024,438.69,"21,706,600"
09/18/2024,430.81,"18,898,000"
09/17/2024,435.15,"18,874,200"
09/16/2024,431.34,"13,834,700"
09/13/2024,430.59,"15,874,600"
09/12/2024,427,"17,418,800"
09/11/2024,423.04,"19,266,900"
09/10/2024,414.2,"19,594,300"
09/09/2024,405.72,"15,295,100"
09/06/2024,401.7,"19,609,500"
09/05/2024,408.39,"14,195,500"
09/04/2024,408.9,"15,135,800"
09/03/2024,409.44,"20,313,600"
08/30/2024,417.14,"24,308,300"
08/29/2024,413.12,"17,045,200"
08/28/2024,410.6,"14,882,700"
08/27/2024,413.84,"13,492,900"
08/26/2024,413.49,"13,152,800"
08/23/2024,416.79,"18,493,800"
08/22/2024,415.55,"19,361,900"
08/21/2024,424.14,"16,067,300"
08/20/2024,424.8,"16,387,600"
08/19/2024,421.53,"15,234,000"
08/16/2024,418.47,"22,775,600"
08/15/2024,421.03,"20,752,100"
08/14/2024,416.86,"18,267,000"
08/13/2024,414.01,"19,414,300"
08/12/2024,406.81,"16,762,900"
08/09/2024,406.02,"19,276,700"
08/08/2024,402.69,"20,203,000"
08/07/2024,398.43,"20,650,900"
08/06/2024,399.61,"24,946,500"
08/05/2024,395.15,"40,709,200"
08/02/2024,408.49,"29,437,900"
08/01/2024,417.11,"30,296,400"
07/31/2024,418.35,"42,891,400"
07/30/2024,422.92,"32,687,600"
07/29/2024,426.73,"15,125,800"
07/26/2024,425.27,"23,583,800"
07/25/2024,418.4,"29,943,800"
07/24/2024,428.9,"26,805,800"
07/23/2024,444.85,"13,107,100"
07/22/2024,442.94,"15,808,800"
07/19/2024,437.11,"20,940,400"
07/18/2024,440.37,"20,794,800"
07/17/2024,443.52,"21,778,000"
07/16/2024,449.52,"17,175,700"
07/15/2024,453.96,"14,429,400"
07/12/2024,453.55,"16,324,300"
07/11/2024,454.7,"23,111,200"
07/10/2024,466.25,"18,196,100"
07/09/2024,459.54,"17,207,200"
07/08/2024,466.24,"12,962,300"
07/05/2024,467.56,"16,000,300"
07/03/2024,460.77,"9,932,800"
07/02/2024,459.28,"13,979,800"
07/01/2024,456.73,"17,662,800"
06/28/2024,446.95,"28,362,300"
06/27/2024,452.85,"14,806,300"
06/26/2024,452.16,"16,507,000"
06/25/2024,450.95,"16,747,500"
06/24/2024,447.67,"15,913,700"
06/21/2024,449.78,"34,486,200"
06/20/2024,445.7,"19,877,400"
06/18/2024,446.34,"17,112,500"
06/17/2024,448.37,"20,790,000"
06/14/2024,442.57,"13,582,000"
06/13/2024,441.58,"15,960,600"
06/12/2024,441.06,"22,366,200"
06/11/2024,432.68,"14,551,100"
06/10/2024,427.87,"14,003,000"
06/07/2024,423.85,"13,621,700"
06/06/2024,424.52,"14,861,300"
06/05/2024,424.01,"16,988,000"
06/04/2024,416.07,"14,348,900"
06/03/2024,413.52,"17,484,700"
05/31/2024,415.13,"47,995,300"
05/30/2024,414.67,"28,424,800"
05/29/2024,429.17,"15,517,100"
05/28/2024,430.32,"15,718,000"
05/24/2024,430.16,"11,845,800"
05/23/2024,427,"17,211,700"
05/22/2024,430.52,"18,073,700"
05/21/2024,429.04,"21,453,300"
05/20/2024,425.34,"16,272,100"
05/17/2024,420.21,"15,352,200"
05/16/2024,420.99,"17,530,100"
05/15/2024,423.08,"22,239,500"
05/14/2024,416.56,"15,109,300"
05/13/2024,413.72,"15,440,200"
05/10/2024,414.74,"13,402,300"
05/09/2024,412.32,"14,689,700"
05/08/2024,410.54,"11,792,300"
05/07/2024,409.34,"20,018,200"
05/06/2024,413.54,"16,996,600"
05/03/2024,406.66,"17,446,700"
05/02/2024,397.84,"17,709,400"
05/01/2024,394.94,"23,562,500"
04/30/2024,389.33,"28,781,400"
04/29/2024,402.25,"19,582,100"
04/26/2024,406.32,"29,694,700"
04/25/2024,399.04,"40,586,500"
04/24/2024,409.06,"15,065,300"
04/23/2024,407.57,"15,734,500"
04/22/2024,400.96,"20,286,900"
04/19/2024,399.12,"30,276,500"
04/18/2024,404.27,"21,029,900"
04/17/2024,411.84,"15,855,500"
04/16/2024,414.58,"16,765,600"
04/15/2024,413.64,"20,273,500"
04/12/2024,421.9,"19,232,100"
04/11/2024,427.93,"17,966,400"
04/10/2024,423.26,"16,216,600"
04/09/2024,426.28,"12,512,300"
04/08/2024,424.59,"14,272,400"
04/05/2024,425.52,"16,544,300"
04/04/2024,417.88,"19,370,900"
04/03/2024,420.45,"16,502,300"
04/02/2024,421.44,"17,912,000"
04/01/2024,424.57,"16,316,000"
03/28/2024,420.72,"21,871,200"
03/27/2024,421.43,"16,705,000"
03/26/2024,421.65,"16,725,600"
03/25/2024,422.86,"18,060,500"
03/22/2024,428.74,"17,636,500"
03/21/2024,429.37,"21,296,200"
03/20/2024,425.23,"17,860,100"
03/19/2024,421.41,"19,837,900"
03/18/2024,417.32,"20,106,000"
03/15/2024,416.42,"45,049,800"
03/14/2024,425.22,"34,157,300"
03/13/2024,415.1,"17,115,900"
03/12/2024,415.28,"22,457,000"
03/11/2024,404.52,"16,120,800"
03/08/2024,406.22,"17,971,700"
03/07/2024,409.14,"18,718,500"
03/06/2024,402.09,"22,344,100"
03/05/2024,402.65,"26,919,200"
03/04/2024,414.92,"17,596,000"
03/01/2024,415.5,"17,800,300"
02/29/2024,413.64,"31,947,300"
02/28/2024,407.72,"13,183,100"
02/27/2024,407.48,"14,835,800"
02/26/2024,407.54,"16,193,500"
02/23/2024,410.34,"16,295,900"
02/22/2024,411.65,"27,009,900"
02/21/2024,402.18,"18,631,100"
02/20/2024,402.79,"24,307,900"
02/16/2024,404.06,"22,281,100"
02/15/2024,406.56,"21,825,500"
02/14/2024,409.49,"20,401,200"
02/13/2024,406.32,"27,824,900"
02/12/2024,415.26,"21,202,900"
02/09/2024,420.55,"22,032,800"
02/08/2024,414.11,"21,225,300"
02/07/2024,414.05,"22,340,500"
02/06/2024,405.49,"18,382,600"
02/05/2024,405.65,"25,352,300"
02/02/2024,411.22,"28,245,000"
02/01/2024,403.78,"30,657,700"
01/31/2024,397.58,"47,871,100"
01/30/2024,408.59,"33,477,600"
01/29/2024,409.72,"24,510,200"
01/26/2024,403.93,"17,803,300"
01/25/2024,404.87,"21,021,200"
01/24/2024,402.56,"24,867,000"
01/23/2024,398.9,"20,525,900"
01/22/2024,396.51,"27,016,900"
01/19/2024,398.67,"29,272,000"
01/18/2024,393.87,"23,392,100"
01/17/2024,389.47,"22,234,100"
01/16/2024,390.27,"27,202,300"
01/12/2024,388.47,"21,645,700"
01/11/2024,384.63,"27,850,800"
01/10/2024,382.77,"25,514,200"
01/09/2024,375.79,"20,830,000"
01/08/2024,374.69,"23,134,000"
01/05/2024,367.75,"20,987,000"
01/04/2024,367.94,"20,901,500"
01/03/2024,370.6,"23,083,500"
01/02/2024,370.87,"25,258,600"
12/29/2023,376.04,"18,723,000"
12/28/2023,375.28,"14,327,000"
12/27/2023,374.07,"14,905,400"
12/26/2023,374.66,"12,673,100"
12/22/2023,374.58,"17,091,100"
12/21/2023,373.54,"17,708,000"
12/20/2023,370.62,"26,316,700"
12/19/2023,373.26,"20,603,700"
12/18/2023,372.65,"21,802,900"
12/15/2023,370.73,"78,478,200"
12/14/2023,365.93,"43,277,500"
12/13/2023,374.37,"30,955,500"
12/12/2023,374.38,"24,838,300"
12/11/2023,371.3,"27,708,800"
